Age,Gender,Platform,Daily_Usage_Hours,Study_Hours,Sleep_Hours,Academic_Performance
24,Female,YouTube,7.3,0.9,5.6,54.0
22,Male,WhatsApp,6.4,1.1,5.1,50.0
22,Male,Snapchat,4.6,4.0,6.8,68.0
24,Male,TikTok,5.6,1.0,5.6,49.0
21,Male,Instagram,3.9,4.9,8.1,58.0
19,Male,Instagram,1.8,5.7,7.1,82.0
21,Male,TikTok,3.1,4.7,7.2,70.0
24,Male,Instagram,2.2,4.3,7.2,70.0
21,Male,WhatsApp,6.1,1.2,6.3,58.0
19,Female,Snapchat,5.3,2.1,7.2,64.0
21,Male,Instagram,5.4,1.8,7.0,57.0
18,Female,LinkedIn,6.0,2.4,4.7,55.0
20,Female,TikTok,4.9,1.2,7.5,67.0
22,Male,Twitter,5.0,2.0,6.8,63.0
20,Female,YouTube,5.7,2.1,4.7,52.0
22,Female,LinkedIn,4.3,3.0,7.0,63.0
20,Female,Facebook,5.1,3.3,7.2,71.0
22,Male,TikTok,3.4,3.9,8.0,60.0
20,Male,Twitter,8.0,0.8,5.5,52.0
20,Female,Twitter,6.9,1.3,5.0,55.0
22,Female,Instagram,4.5,2.8,6.6,71.0
21,Male,Instagram,6.9,1.3,6.0,52.0
19,Male,LinkedIn,5.6,1.3,6.5,65.0
18,Male,Facebook,5.9,3.2,5.1,42.0
20,Female,TikTok,7.8,1.2,4.9,51.0
23,Male,Instagram,3.4,4.2,8.3,72.0
23,Male,YouTube,1.7,5.8,7.3,80.0
23,Male,Twitter,5.2,2.4,6.7,59.0
19,Male,YouTube,5.8,2.0,5.3,56.0
23,Male,LinkedIn,5.7,2.6,6.0,47.0
22,Male,VKontakte,4.6,2.4,7.2,71.0
19,Female,LinkedIn,5.5,3.2,6.7,62.0
20,Male,Facebook,4.6,4.3,7.6,72.0
20,Female,Instagram,7.0,2.1,5.8,51.0
23,Male,Facebook,6.8,1.4,6.4,55.0
24,Female,TikTok,3.1,4.5,8.0,75.0
20,Male,Facebook,6.2,0.8,6.2,49.0
22,Female,YouTube,6.1,1.5,5.4,49.0
22,Male,Snapchat,6.9,0.9,4.7,50.0
21,Male,YouTube,6.2,0.8,5.6,44.0
20,Male,Instagram,5.7,1.9,6.6,70.0
22,Male,TikTok,5.4,2.5,6.7,60.0
19,Female,LinkedIn,5.8,3.2,6.0,64.0
18,Female,Twitter,3.4,5.6,6.6,69.0
18,Male,LinkedIn,6.1,1.2,6.0,55.0
24,Male,TikTok,6.7,1.2,6.1,55.0
22,Male,WhatsApp,6.4,1.3,5.5,48.0
23,Female,LinkedIn,7.4,0.5,5.0,45.0
21,Female,Twitter,6.4,1.1,6.0,43.0
19,Male,TikTok,7.0,1.1,5.2,55.0
22,Male,Instagram,4.4,3.9,6.3,47.0
18,Male,Snapchat,1.2,6.1,8.3,73.0
21,Female,YouTube,6.9,1.0,5.5,49.0
19,Male,LinkedIn,3.7,2.8,9.0,82.0
20,Female,Facebook,4.4,4.1,6.4,60.0
22,Male,Instagram,4.2,4.2,6.7,47.0
22,Female,LinkedIn,1.7,6.6,7.3,83.0
24,Male,TikTok,6.6,1.2,5.6,55.0
21,Male,LinkedIn,3.1,5.8,8.7,83.0
19,Male,TikTok,5.3,2.1,5.2,63.0
21,Female,YouTube,2.4,5.7,7.2,72.0
21,Female,Facebook,7.2,2.1,5.8,39.0
19,Female,LINE,3.5,5.5,8.1,82.0
20,Female,TikTok,3.7,5.5,9.1,86.0
22,Male,VKontakte,3.7,3.1,8.4,73.0
19,Male,Snapchat,3.7,3.2,6.3,69.0
21,Female,Instagram,6.8,0.8,5.1,61.0
20,Male,YouTube,4.5,4.0,5.9,63.0
24,Male,Snapchat,1.4,5.8,9.1,75.0
22,Male,TikTok,3.7,4.2,8.4,60.0
21,Female,TikTok,5.1,2.9,7.1,67.0
23,Male,Snapchat,6.5,1.6,5.1,53.0
19,Male,TikTok,7.3,1.2,5.3,53.0
23,Female,LinkedIn,2.8,6.5,7.2,82.0
19,Female,LinkedIn,5.1,2.3,6.3,66.0
19,Male,LinkedIn,2.2,5.3,7.5,88.0
20,Female,TikTok,8.3,1.3,3.7,52.0
22,Male,YouTube,5.3,4.1,5.7,54.0
24,Female,Facebook,3.4,4.7,7.1,73.0
23,Male,TikTok,6.3,1.5,6.2,50.0
22,Male,YouTube,8.2,0.9,5.9,57.0
19,Female,Instagram,7.0,2.1,5.0,36.0
21,Male,Snapchat,2.4,5.2,7.4,78.0
20,Female,Instagram,6.1,1.8,6.7,60.0
19,Female,TikTok,4.6,3.3,5.8,60.0
21,Male,TikTok,1.8,6.4,8.1,84.0
20,Female,TikTok,5.1,3.9,7.2,58.0
20,Female,Instagram,3.9,3.8,8.3,77.0
19,Female,Instagram,2.6,5.4,8.5,71.0
18,Male,TikTok,8.1,0.7,4.6,58.0
19,Female,Instagram,4.2,3.5,8.1,67.0
19,Female,Instagram,3.3,5.1,8.9,79.0
23,Female,TikTok,2.0,4.5,8.4,89.0
19,Female,Instagram,3.3,5.7,8.4,73.0
18,Male,YouTube,4.0,4.5,6.2,64.0
18,Female,Snapchat,3.8,3.0,6.2,72.0
19,Female,LinkedIn,5.0,3.9,7.6,64.0
21,Female,YouTube,8.1,1.3,5.7,43.0
20,Male,Facebook,3.8,6.0,8.8,89.0
22,Male,TikTok,5.0,2.5,6.7,63.0
20,Female,Instagram,3.5,5.6,9.0,78.0
23,Female,Facebook,7.3,1.1,5.7,47.0
19,Male,TikTok,6.8,1.3,5.1,40.0
19,Female,Instagram,5.4,2.2,6.0,45.0
22,Male,TikTok,4.8,3.5,7.3,62.0
21,Male,WhatsApp,6.2,2.0,6.0,61.0
22,Male,WhatsApp,6.3,1.2,6.3,61.0
19,Female,WhatsApp,6.3,1.3,6.5,59.0
19,Female,TikTok,5.8,3.4,6.4,60.0
21,Male,Instagram,5.1,2.4,6.6,57.0
20,Female,Instagram,3.3,5.7,9.0,72.0
21,Male,Instagram,5.2,3.6,7.5,61.0
19,Male,YouTube,5.9,2.5,5.4,41.0
23,Male,YouTube,3.7,4.2,6.8,64.0
22,Female,Facebook,2.9,5.3,7.0,73.0
22,Female,Snapchat,4.2,4.4,5.7,62.0
20,Male,TikTok,3.5,3.3,7.2,82.0
23,Male,YouTube,4.8,2.6,6.8,61.0
21,Male,Twitter,5.1,3.2,7.0,68.0
21,Male,TikTok,3.9,5.9,7.8,84.0
21,Female,Instagram,4.6,3.5,7.2,49.0
20,Female,Twitter,5.9,2.3,5.4,57.0
18,Male,Snapchat,4.8,2.3,6.4,71.0
21,Male,TikTok,2.8,4.6,7.6,86.0
19,Female,Instagram,2.5,5.0,9.1,81.0
21,Male,Instagram,5.8,4.2,6.9,59.0
23,Male,Twitter,5.3,2.7,6.8,59.0
22,Male,Facebook,4.1,3.2,7.8,72.0
19,Female,Instagram,5.1,2.6,5.6,62.0
22,Male,Instagram,4.1,4.1,8.0,73.0
18,Male,Instagram,2.6,5.6,7.6,86.0
22,Male,Facebook,4.0,2.9,7.8,71.0
22,Male,VKontakte,4.2,2.1,7.8,71.0
18,Male,Snapchat,5.9,1.2,5.0,54.0
19,Female,Instagram,7.5,0.9,4.7,49.0
20,Female,Instagram,4.1,5.3,7.8,51.0
21,Male,Twitter,4.3,5.0,7.6,76.0
20,Female,TikTok,6.9,1.6,6.5,43.0
18,Female,YouTube,7.1,0.6,5.3,57.0
23,Male,LinkedIn,6.2,2.3,5.9,47.0
22,Male,Facebook,4.3,4.9,7.2,69.0
20,Male,LinkedIn,3.1,3.7,8.8,80.0
21,Male,TikTok,4.7,3.1,6.3,58.0
19,Male,TikTok,4.0,3.7,8.1,86.0
20,Male,LinkedIn,8.5,0.8,5.8,59.0
18,Female,Instagram,5.2,2.7,5.4,46.0
21,Male,WhatsApp,6.2,2.2,5.9,60.0
20,Female,TikTok,4.7,2.9,5.9,58.0
22,Male,Instagram,6.2,1.4,4.3,42.0
22,Male,Twitter,5.7,3.8,6.5,62.0
21,Female,TikTok,5.7,2.2,5.9,56.0
19,Female,Facebook,4.5,2.1,6.0,63.0
21,Male,Instagram,6.3,1.2,5.6,46.0
22,Male,VKontakte,3.7,5.5,8.2,66.0
22,Female,YouTube,7.7,1.5,5.2,48.0
19,Female,Instagram,6.4,0.6,5.7,43.0
18,Female,LinkedIn,4.8,2.7,5.8,64.0
20,Male,YouTube,2.8,6.0,7.4,74.0
21,Male,Facebook,4.0,4.9,8.0,72.0
19,Female,Instagram,4.9,2.3,7.2,71.0
24,Male,Instagram,2.7,5.3,8.7,80.0
21,Female,TikTok,6.8,1.4,6.1,48.0
22,Male,VKontakte,3.8,4.6,8.0,68.0
20,Female,Instagram,6.5,1.0,6.7,50.0
23,Female,TikTok,6.4,1.1,5.8,55.0
21,Male,Facebook,3.5,4.6,6.4,68.0
20,Female,Twitter,5.9,1.3,6.6,50.0
19,Female,YouTube,2.5,4.5,8.6,76.0
22,Male,Instagram,4.2,2.0,8.2,70.0
22,Female,Instagram,5.9,1.3,6.3,59.0
18,Male,LinkedIn,7.3,1.1,5.1,55.0
20,Female,TikTok,4.0,3.9,7.7,59.0
21,Male,Snapchat,4.2,4.3,7.0,70.0
22,Male,Facebook,5.5,4.1,5.4,58.0
24,Male,Snapchat,7.2,1.2,4.4,54.0
23,Male,YouTube,4.7,2.6,6.7,62.0
21,Female,Instagram,4.5,3.8,6.3,64.0
19,Female,Instagram,5.9,1.4,5.7,48.0
20,Male,LinkedIn,4.5,4.2,6.1,66.0
23,Female,TikTok,6.6,1.4,5.5,49.0
18,Female,LinkedIn,6.3,1.7,6.0,55.0
22,Male,TikTok,3.9,4.0,7.6,62.0
18,Male,YouTube,6.0,2.4,6.0,42.0
22,Male,WhatsApp,5.8,3.6,6.4,49.0
20,Male,Twitter,2.1,5.1,7.5,78.0
23,Male,Instagram,5.6,2.9,6.2,45.0
18,Female,Facebook,6.9,1.2,5.6,47.0
20,Male,TikTok,3.5,3.3,7.1,79.0
22,Male,Instagram,4.2,4.1,6.5,49.0
21,Male,YouTube,7.2,1.7,5.6,48.0
20,Female,Twitter,4.7,4.1,7.7,79.0
20,Female,Facebook,6.4,1.3,5.9,50.0
21,Female,Instagram,3.8,3.2,7.5,69.0
23,Male,LinkedIn,2.6,5.5,7.5,76.0
24,Female,Facebook,7.5,0.6,5.2,45.0
20,Female,Instagram,3.2,4.1,8.9,72.0
19,Male,Snapchat,3.9,3.2,6.8,67.0
23,Female,LinkedIn,7.9,0.9,5.1,41.0
20,Female,TikTok,5.0,1.5,7.4,67.0
22,Male,YouTube,6.0,1.6,6.4,59.0
22,Male,Twitter,5.3,1.9,7.0,69.0
19,Male,TikTok,4.7,2.9,7.1,62.0
18,Female,Instagram,2.5,6.2,8.6,82.0
22,Male,TikTok,3.7,4.6,8.3,59.0
23,Male,Twitter,5.7,2.0,4.9,54.0
23,Male,Instagram,2.6,5.6,8.9,82.0
21,Female,TikTok,7.2,3.4,5.2,50.0
22,Female,LinkedIn,7.7,1.1,5.4,51.0
19,Female,Instagram,5.3,2.8,6.6,60.0
22,Female,Snapchat,6.7,2.1,4.4,43.0
22,Male,Facebook,6.4,2.4,6.4,50.0
18,Female,YouTube,7.5,0.9,5.6,56.0
20,Female,TikTok,4.9,1.4,7.6,67.0
21,Male,YouTube,6.4,1.4,5.7,43.0
20,Male,YouTube,3.7,1.9,8.2,82.0
22,Male,Instagram,3.3,4.7,8.0,80.0
22,Male,VKontakte,4.4,2.4,8.1,72.0
18,Male,LinkedIn,7.8,0.7,5.4,41.0
21,Male,Instagram,4.6,3.4,6.9,60.0
24,Male,YouTube,5.2,2.8,6.2,57.0
20,Male,Instagram,7.4,1.2,5.3,43.0
22,Female,YouTube,2.4,5.1,8.7,93.0
20,Male,YouTube,4.2,3.4,6.8,59.0
18,Female,YouTube,7.3,0.9,5.8,60.0
22,Male,Facebook,4.1,2.8,7.8,71.0
22,Female,LinkedIn,3.8,5.1,6.3,70.0
22,Male,YouTube,8.6,0.9,5.5,57.0
20,Female,LinkedIn,5.1,2.9,6.6,57.0
18,Female,LinkedIn,4.7,3.5,6.2,63.0
20,Male,Instagram,3.9,5.3,8.1,79.0
21,Male,YouTube,5.9,2.0,7.6,65.0
18,Female,Twitter,4.0,2.3,8.2,72.0
20,Female,Instagram,7.0,0.6,4.9,43.0
23,Male,TikTok,5.1,1.6,6.6,69.0
21,Male,TikTok,4.4,3.8,7.2,53.0
23,Female,YouTube,5.6,4.3,6.4,66.0
20,Male,LinkedIn,3.3,4.1,9.0,80.0
23,Female,Snapchat,6.2,0.8,5.7,59.0
19,Female,Instagram,4.2,2.7,7.5,61.0
21,Female,Facebook,5.9,1.5,6.1,48.0
20,Female,TikTok,5.9,2.7,7.0,61.0
24,Male,TikTok,6.5,1.0,6.3,50.0
20,Female,Instagram,4.6,3.8,7.3,75.0
20,Female,TikTok,5.7,2.4,6.4,60.0
21,Male,Twitter,3.0,6.2,7.5,90.0
22,Male,Snapchat,6.5,2.5,5.4,42.0
21,Male,Snapchat,8.3,1.0,4.8,52.0
20,Female,Instagram,6.8,0.9,4.2,43.0
20,Male,Twitter,5.8,2.4,5.7,50.0
21,Male,Facebook,5.5,3.0,5.6,67.0
19,Female,TikTok,5.6,3.6,6.8,62.0
24,Male,LinkedIn,2.1,6.1,7.6,83.0
19,Female,Instagram,3.0,5.6,8.5,78.0
19,Male,TikTok,5.5,2.1,5.4,51.0
24,Male,Twitter,8.2,0.7,5.8,44.0
22,Male,Snapchat,7.0,1.3,4.8,48.0
18,Female,Twitter,5.8,1.7,5.0,54.0
19,Female,Instagram,3.0,5.1,9.4,78.0
19,Male,Facebook,5.2,2.0,6.3,58.0
23,Female,Facebook,6.9,0.9,5.7,48.0
21,Male,WhatsApp,6.2,1.5,6.7,63.0
19,Female,Snapchat,5.0,3.3,7.2,62.0
20,Male,TikTok,3.4,5.0,8.0,79.0
22,Male,WhatsApp,5.9,2.6,7.0,61.0
20,Male,TikTok,3.8,4.8,7.6,75.0
19,Female,WhatsApp,5.7,2.9,7.1,57.0
22,Female,Twitter,3.2,3.6,8.8,68.0
18,Female,Snapchat,3.3,5.7,8.5,70.0
20,Female,Facebook,6.5,1.2,6.3,47.0
21,Female,Instagram,5.4,3.2,6.4,49.0
19,Male,LinkedIn,5.8,2.4,6.2,63.0
22,Male,WhatsApp,5.6,1.0,6.3,60.0
20,Female,Instagram,4.2,5.2,8.0,52.0
19,Female,Twitter,7.8,1.0,4.9,47.0
19,Female,LINE,3.2,6.2,8.6,78.0
24,Male,Snapchat,2.8,5.1,8.5,75.0
20,Female,TikTok,7.4,0.7,5.4,51.0
20,Male,Facebook,4.5,2.7,7.0,68.0
21,Male,WhatsApp,6.6,3.0,5.5,50.0
24,Male,TikTok,3.7,4.8,6.0,58.0
22,Male,WhatsApp,6.3,2.5,5.9,47.0
24,Female,Instagram,5.6,3.9,5.9,68.0
22,Male,Instagram,3.9,3.6,7.8,49.0
20,Female,Snapchat,5.0,2.9,5.5,58.0
19,Female,WhatsApp,7.2,0.8,5.8,46.0
23,Female,Instagram,7.6,1.0,5.3,50.0
22,Male,VKontakte,4.4,2.6,7.4,70.0
19,Female,WhatsApp,6.1,0.7,6.0,59.0
19,Male,TikTok,7.3,0.7,5.6,39.0
18,Female,Twitter,5.9,2.7,4.9,57.0
19,Female,LINE,3.6,4.4,8.0,80.0
24,Female,TikTok,5.6,1.9,6.7,52.0
22,Male,TikTok,4.0,3.1,8.3,57.0
19,Female,Instagram,5.7,1.3,5.2,52.0
24,Female,Facebook,6.7,2.1,5.1,46.0
19,Male,YouTube,2.7,5.1,7.2,80.0
20,Male,TikTok,5.2,2.7,6.4,60.0
22,Male,Instagram,5.8,2.6,6.0,53.0
19,Female,Instagram,6.9,1.8,4.8,38.0
21,Male,Facebook,3.3,4.3,6.6,68.0
19,Female,Instagram,4.6,2.1,7.2,52.0
23,Male,Instagram,3.3,5.4,8.1,71.0
21,Male,Facebook,6.2,0.9,6.3,50.0
22,Male,YouTube,5.7,2.1,6.8,59.0
20,Female,LinkedIn,3.3,3.9,8.5,69.0
23,Male,YouTube,3.0,6.4,8.6,76.0
20,Female,Snapchat,5.9,1.9,6.2,59.0
20,Female,TikTok,3.7,2.5,8.6,69.0
24,Male,Twitter,8.1,1.2,5.5,42.0
19,Female,Instagram,6.8,2.9,5.6,38.0
22,Male,Facebook,3.1,5.8,8.9,83.0
18,Male,YouTube,6.3,2.4,5.8,40.0
22,Female,Instagram,7.0,1.0,5.9,41.0
23,Male,TikTok,5.7,1.8,6.6,65.0
21,Male,Facebook,3.9,6.1,8.2,72.0
22,Male,Facebook,3.8,4.7,8.2,69.0
20,Female,Snapchat,4.6,3.6,6.0,61.0
19,Male,LinkedIn,5.6,1.8,5.5,48.0
21,Female,Instagram,5.5,1.3,5.4,54.0
22,Male,Facebook,3.5,3.7,8.0,82.0
20,Female,Instagram,6.1,1.9,6.4,60.0
19,Male,TikTok,6.5,1.4,5.0,40.0
19,Male,Facebook,3.8,4.0,7.4,86.0
23,Female,Facebook,7.2,1.1,5.5,45.0
18,Male,TikTok,5.4,1.7,5.2,53.0
21,Female,Instagram,1.5,6.2,8.5,75.0
21,Male,Facebook,4.4,3.2,8.0,75.0
21,Female,YouTube,4.0,4.7,9.0,86.0
22,Male,VKontakte,3.8,3.1,8.0,74.0
21,Male,Snapchat,3.9,4.3,6.6,66.0
21,Male,Facebook,6.5,1.3,4.3,45.0
20,Female,TikTok,3.8,3.5,8.2,71.0
21,Male,WhatsApp,5.7,1.9,6.6,64.0
18,Female,Twitter,5.6,2.3,4.6,58.0
22,Male,VKontakte,4.0,3.7,7.9,66.0
22,Male,TikTok,6.3,1.0,5.3,61.0
18,Male,Facebook,3.0,4.6,8.5,77.0
20,Female,Facebook,4.3,3.9,7.4,66.0
20,Male,Facebook,3.9,4.6,6.5,75.0
21,Male,TikTok,7.1,1.2,4.5,56.0
23,Male,Facebook,6.3,0.7,6.3,53.0
19,Female,Instagram,4.2,3.5,7.6,68.0
18,Male,TikTok,2.6,6.3,8.1,75.0
21,Male,Instagram,5.4,2.3,6.7,50.0
22,Male,Instagram,4.8,3.4,7.1,71.0
21,Female,YouTube,6.9,1.8,5.4,47.0
20,Female,Instagram,2.2,6.3,9.4,80.0
21,Male,Facebook,4.6,3.2,7.4,69.0
18,Male,Snapchat,6.6,1.4,5.2,41.0
18,Male,Facebook,3.6,4.2,7.5,85.0
20,Male,Snapchat,2.1,6.6,7.2,92.0
18,Male,YouTube,7.3,0.9,5.1,46.0
22,Female,TikTok,6.5,1.6,5.5,51.0
21,Male,Instagram,4.8,4.0,7.1,62.0
22,Male,TikTok,4.8,5.2,8.0,60.0
24,Female,YouTube,1.4,5.7,7.2,74.0
23,Male,TikTok,6.2,1.0,5.5,49.0
23,Male,Instagram,5.5,2.7,5.5,44.0
19,Male,Twitter,3.2,3.8,6.8,66.0
23,Female,Facebook,7.2,0.7,5.3,46.0
23,Male,TikTok,5.2,3.4,5.5,40.0
21,Male,Instagram,4.8,3.7,7.2,60.0
23,Male,Twitter,5.5,1.8,6.7,61.0
19,Female,Facebook,5.9,2.4,4.9,43.0
20,Male,Snapchat,6.0,1.5,5.7,48.0
23,Female,YouTube,2.9,5.7,7.3,85.0
21,Male,TikTok,7.2,1.3,4.5,49.0
21,Male,Snapchat,3.7,5.3,7.3,78.0
22,Male,Instagram,4.0,3.4,7.9,53.0
22,Female,WeChat,5.5,4.5,6.3,60.0
19,Female,TikTok,4.2,3.6,8.1,85.0
24,Male,Snapchat,4.8,3.6,6.3,65.0
20,Female,KakaoTalk,5.0,2.8,6.5,58.0
21,Male,Facebook,7.8,1.1,5.1,45.0
21,Male,Snapchat,3.9,5.2,7.0,74.0
21,Female,Facebook,4.7,3.3,6.7,66.0
24,Male,TikTok,5.6,1.0,5.7,55.0
22,Male,WhatsApp,6.4,1.3,5.3,59.0
24,Male,Twitter,4.4,2.8,7.2,72.0
19,Male,TikTok,4.3,2.7,7.7,71.0
20,Female,TikTok,4.2,2.0,7.6,62.0
18,Male,Snapchat,2.0,5.7,7.9,83.0
23,Female,Facebook,7.1,1.0,5.5,45.0
19,Female,LinkedIn,4.5,4.8,6.7,61.0
22,Male,YouTube,6.0,4.1,6.0,57.0
23,Male,Twitter,6.0,1.7,4.8,53.0
21,Male,Instagram,4.3,2.9,8.4,60.0
23,Female,Instagram,5.8,3.9,6.4,63.0
20,Female,TikTok,5.1,2.9,7.0,59.0
21,Male,TikTok,4.2,2.8,6.1,63.0
21,Male,TikTok,4.8,2.2,5.4,60.0
22,Male,Snapchat,6.3,2.0,5.2,45.0
23,Female,LinkedIn,2.7,5.7,7.5,80.0
21,Male,Instagram,5.3,1.5,7.5,62.0
22,Male,YouTube,3.4,4.0,7.5,88.0
21,Female,Instagram,6.6,1.4,6.1,37.0
23,Male,TikTok,6.1,1.1,4.9,56.0
18,Male,YouTube,7.0,1.0,4.8,48.0
24,Male,Snapchat,2.6,5.1,8.4,77.0
22,Female,Instagram,5.4,3.2,6.9,60.0
24,Female,Instagram,8.2,1.0,5.5,42.0
18,Female,Snapchat,7.8,1.8,5.6,58.0
21,Male,Facebook,2.8,5.0,9.2,78.0
21,Male,Instagram,3.8,4.5,8.4,60.0
20,Female,TikTok,6.1,2.1,4.5,57.0
20,Male,Facebook,6.5,2.1,6.2,49.0
18,Female,Facebook,6.4,0.7,4.6,51.0
21,Female,Instagram,4.0,6.1,8.1,80.0
20,Male,Twitter,2.5,5.2,7.1,78.0
18,Male,LinkedIn,7.7,1.0,5.4,40.0
21,Female,LinkedIn,4.3,4.9,6.4,68.0
21,Female,Instagram,5.5,2.8,5.9,58.0
21,Male,Facebook,3.1,5.5,8.9,80.0
19,Male,TikTok,8.0,0.9,5.2,42.0
20,Male,Instagram,8.0,1.2,4.6,53.0
19,Female,Instagram,4.4,3.7,6.3,65.0
19,Female,Twitter,4.2,2.3,7.3,74.0
19,Female,TikTok,4.8,3.0,5.6,58.0
22,Male,Facebook,6.9,2.4,5.2,38.0
20,Female,TikTok,6.0,1.5,6.6,61.0
21,Female,LinkedIn,3.5,4.1,8.9,79.0
22,Male,TikTok,5.1,3.9,6.7,61.0
22,Male,TikTok,3.6,4.1,8.4,59.0
20,Female,TikTok,6.6,1.6,5.0,46.0
21,Male,TikTok,5.2,3.9,7.1,49.0
20,Male,Instagram,6.9,0.9,6.0,40.0
18,Female,Snapchat,3.7,5.4,7.9,72.0
19,Male,YouTube,4.3,4.2,6.8,64.0
21,Female,TikTok,7.3,1.2,4.7,47.0
19,Male,YouTube,3.3,5.3,8.6,81.0
22,Female,YouTube,3.1,5.1,8.5,74.0
20,Male,LinkedIn,4.1,4.2,5.8,63.0
20,Male,Twitter,3.1,5.5,7.2,76.0
19,Female,TikTok,5.0,3.9,5.6,60.0
22,Male,TikTok,4.1,4.7,8.2,59.0
20,Female,TikTok,3.9,3.5,8.0,62.0
19,Female,Instagram,3.0,4.9,9.0,72.0
20,Female,TikTok,4.5,2.1,7.7,62.0
21,Female,LinkedIn,3.8,4.3,7.5,75.0
20,Female,Instagram,5.6,2.1,6.8,58.0
20,Male,Facebook,3.9,4.3,6.4,68.0
21,Female,TikTok,4.8,3.3,7.1,67.0
20,Female,Instagram,4.3,3.5,8.1,49.0
22,Male,Instagram,4.7,3.9,6.5,71.0
19,Male,YouTube,7.2,1.0,5.1,61.0
22,Male,Twitter,5.7,3.1,6.9,68.0
23,Female,Snapchat,6.3,1.2,6.7,56.0
22,Female,TikTok,7.7,0.8,4.7,59.0
21,Male,Instagram,5.0,3.9,7.2,52.0
21,Male,Twitter,7.6,1.2,5.1,38.0
18,Male,Snapchat,1.7,5.7,8.4,74.0
22,Male,WeChat,4.3,3.9,8.1,72.0
22,Male,LinkedIn,3.2,4.3,7.0,67.0
19,Female,Instagram,3.3,3.9,8.3,67.0
19,Male,LinkedIn,6.4,1.0,5.4,62.0
22,Female,Snapchat,1.9,6.3,8.6,78.0
21,Male,WhatsApp,7.5,1.2,5.7,49.0
23,Male,TikTok,2.1,6.1,8.5,72.0
23,Male,YouTube,1.3,6.1,7.2,80.0
20,Male,Facebook,7.2,0.9,5.5,56.0
19,Male,LinkedIn,5.6,2.1,5.4,45.0
20,Female,Instagram,3.7,2.5,8.3,82.0
21,Male,Facebook,4.5,4.2,6.1,58.0
21,Female,Snapchat,7.9,1.7,4.7,53.0
21,Female,Snapchat,5.7,1.5,5.9,65.0
21,Female,Facebook,7.9,0.9,5.8,47.0
20,Female,TikTok,5.5,3.1,6.9,64.0
22,Male,Instagram,2.0,6.9,7.1,81.0
18,Male,LinkedIn,6.0,2.7,5.9,53.0
21,Male,Instagram,2.6,3.9,6.9,83.0
18,Female,Twitter,5.4,1.4,5.0,59.0
22,Male,Snapchat,5.5,0.7,7.5,69.0
22,Male,LinkedIn,8.1,0.9,5.0,55.0
20,Male,Instagram,5.2,2.2,6.9,69.0
20,Female,KakaoTalk,5.3,2.7,6.4,61.0
20,Female,Facebook,5.9,1.1,6.4,50.0
20,Female,Instagram,4.6,3.8,7.9,52.0
23,Male,TikTok,6.0,1.2,4.4,56.0
24,Male,YouTube,4.4,2.4,7.4,63.0
19,Male,LinkedIn,5.7,1.3,6.9,67.0
22,Female,YouTube,2.9,5.8,8.8,68.0
19,Female,Instagram,1.2,6.4,8.0,82.0
20,Female,Instagram,4.8,4.0,4.5,62.0
20,Female,Instagram,5.8,2.2,5.3,45.0
19,Female,LinkedIn,6.1,1.1,5.6,38.0
23,Female,Facebook,2.3,5.2,7.8,73.0
21,Male,LinkedIn,1.5,6.3,9.3,83.0
21,Male,TikTok,2.1,6.6,7.7,82.0
18,Male,Snapchat,7.2,1.9,4.6,52.0
21,Female,Instagram,6.8,3.1,6.1,52.0
21,Female,Snapchat,7.5,0.9,6.1,52.0
19,Female,Instagram,7.4,1.2,4.9,49.0
21,Male,Twitter,3.4,5.8,7.5,91.0
19,Female,Instagram,4.7,2.4,7.3,59.0
22,Male,WhatsApp,5.6,1.2,6.7,63.0
23,Female,Snapchat,4.7,3.0,6.2,67.0
19,Female,LINE,3.2,3.1,8.3,81.0
19,Female,LINE,3.4,5.3,7.9,83.0
24,Male,TikTok,3.3,5.1,7.5,81.0
20,Female,Facebook,2.8,5.4,8.1,85.0
22,Male,Twitter,6.1,1.7,6.2,71.0
20,Male,Facebook,6.7,1.2,5.9,50.0
19,Male,Twitter,3.8,3.7,5.9,60.0
19,Female,LinkedIn,8.7,0.7,4.7,45.0
19,Female,LINE,3.8,5.6,7.7,80.0
21,Female,Instagram,6.5,1.8,6.0,42.0
19,Female,Snapchat,5.0,3.1,7.3,62.0
22,Male,WhatsApp,6.3,2.2,6.6,57.0
22,Male,TikTok,4.1,4.3,8.7,56.0
20,Female,Instagram,4.6,3.5,7.4,72.0
19,Male,LinkedIn,6.0,2.5,4.5,44.0
20,Male,TikTok,5.5,1.7,6.7,72.0
21,Male,WeChat,4.0,3.7,8.2,73.0
19,Female,Instagram,3.2,4.0,9.0,81.0
18,Female,Twitter,5.9,2.1,4.5,61.0
24,Female,TikTok,6.0,2.3,5.9,56.0
24,Male,LinkedIn,2.9,4.3,6.8,85.0
20,Male,YouTube,5.2,2.0,5.0,42.0
19,Female,Instagram,6.1,1.6,5.1,49.0
22,Male,Facebook,4.8,3.5,7.1,70.0
18,Female,YouTube,7.4,0.8,5.8,47.0
20,Female,TikTok,6.9,1.6,5.1,46.0
18,Female,Facebook,7.7,0.9,5.4,44.0
19,Female,Twitter,4.5,1.9,7.6,79.0
20,Male,LinkedIn,3.4,4.1,8.9,75.0
21,Male,LinkedIn,8.1,0.9,6.0,54.0
23,Female,TikTok,2.9,5.1,7.4,90.0
22,Male,Twitter,4.3,3.4,7.6,79.0
